date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2022-02-08,14.7,12,19,0,,53,13.4,,1025.7,Carcavelos
2022-02-09,13.9,10,19,0,,69,8.9,,1027.3,Carcavelos
2022-02-10,13.8,10,17,0,,83,6.9,,1026.8,Carcavelos
2022-02-11,14.9,11,19,0,,90,7.8,,1025.4,Carcavelos
2022-02-12,13.3,10,17,0.4,,335,7.6,,1023.9,Carcavelos
2022-02-13,12.5,8,15,1.4,,282,12.8,,1021.2,Carcavelos
2022-02-14,12.4,9,15,0.3,,345,14.6,,1024.5,Carcavelos
2022-02-15,11.7,6,16,0,,2,11.2,,1030.6,Carcavelos
2022-02-16,13.4,8,16,0,,340,9.2,,1032,Carcavelos
2022-02-17,13.9,12,16,0,,347,13.4,,1027.6,Carcavelos
2022-02-18,13.3,11.5,17,0.2,,350,20.9,,1021.8,Carcavelos
2022-02-19,11.7,10,14,0,,359,39.4,,1024.5,Carcavelos
2022-02-20,13.4,10,19,0,,17,20.4,,1028.5,Carcavelos
2022-02-21,13.8,11,18,0,,3,23.2,,1028.2,Carcavelos
2022-02-22,16.8,12,23,0,,48,14.3,,1025.8,Carcavelos
2022-02-23,15.6,12.9,20,0,,48,11,,1020.2,Carcavelos
2022-02-24,13.8,12.1,16,8.2,,47,10.5,,1018.8,Carcavelos
2022-02-25,15.7,12.1,20,0,,46,15.6,,1019,Carcavelos
2022-02-26,14.1,10,18,0,,19,15.2,,1018.1,Carcavelos
2022-02-27,13.6,10,17,0,,353,18.1,,1022.1,Carcavelos
2022-02-28,14.2,8,20,0,,1,10.6,,1025.4,Carcavelos
2022-03-01,14.3,10,17,0.1,,275,9.7,,1025.9,Carcavelos
2022-03-02,13.2,8,17,0,,329,12.2,,1025.9,Carcavelos
2022-03-03,13.3,11,15,3.6,,317,31.9,,1022.2,Carcavelos
2022-03-04,11.6,9,14,0,,353,33.8,,1024,Carcavelos
2022-03-05,10.7,8,12,3.6,,3,13.1,,1017.5,Carcavelos
2022-03-06,11.7,6,15,0,,2,22.1,,1014.5,Carcavelos
2022-03-07,11.7,5,15,2.3,,304,14,,1014,Carcavelos
2022-03-08,13.2,9,16,2.6,,262,15.2,,1018.1,Carcavelos
2022-03-09,14.1,12,16,2.3,,208,15.6,,1019.3,Carcavelos
2022-03-10,14.1,13,15,3.6,,189,22.3,,1017.7,Carcavelos
2022-03-11,13.6,11,15,6.1,,286,15.1,,1015.9,Carcavelos
2022-03-12,13.6,12.5,15,21.7,,241,17.9,,1015.7,Carcavelos
2022-03-13,13,7,16,0.2,,254,14.8,,1014.6,Carcavelos
2022-03-14,12,10,16,0.8,,42,14.3,,1006.3,Carcavelos
2022-03-15,14.2,10,19,0.8,,27,17.1,,1008.9,Carcavelos
2022-03-16,13.4,11.4,15.1,0.7,,1,33.8,,1015.3,Carcavelos
2022-03-17,14.8,12.2,18,0,,18,22.4,,1020.2,Carcavelos
2022-03-18,15.3,11,20,0,,73,16,,1021.2,Carcavelos
2022-03-19,15.4,11,20,0.3,,125,9.2,,1018.7,Carcavelos
2022-03-20,13.1,11,18,8.6,,97,15.7,,1012.7,Carcavelos
2022-03-21,13,11,16,4.3,,177,12.7,,1014.2,Carcavelos
2022-03-22,13.1,11,16,15.5,,175,13.6,,1016.2,Carcavelos
2022-03-23,12.7,11,14,21.7,,59,15.2,,1012.6,Carcavelos
2022-03-24,13.7,11.6,16.7,0.7,,59,20.7,,1012.2,Carcavelos
2022-03-25,14.8,12.8,17,0.4,,54,15.5,,1012.6,Carcavelos
2022-03-26,14.9,11.3,19,0.5,,94,11.2,,1014.6,Carcavelos
2022-03-27,,,,,,,,,,Carcavelos
2022-03-28,17.1,14,21,3.7,,78,16,,1013.4,Carcavelos
2022-03-29,14.8,13,17,1.2,,10,17.9,,1010.1,Carcavelos
2022-03-30,14,12,16,0,,329,28.9,,1010.5,Carcavelos
2022-03-31,13.2,12,14,0.9,,318,18.7,,1013.1,Carcavelos
2022-04-01,12.8,10,15,0,,347,25.3,,1017.2,Carcavelos
2022-04-02,12.6,8,17,0,,41,15.9,,1017.5,Carcavelos
2022-04-03,12.3,9,17,0,,42,21,,1013.7,Carcavelos
2022-04-04,12.1,8,16,0,,48,24,,1009.9,Carcavelos
2022-04-05,11.2,9,12.9,0.4,,45,18.9,,1011.9,Carcavelos
2022-04-06,13.2,8,17,0,,347,13.7,,1018.6,Carcavelos
2022-04-07,14,12.5,16,0.1,,295,12.3,,1024.4,Carcavelos
2022-04-08,15,13.5,17,0.8,,244,17.8,,1022.7,Carcavelos
2022-04-09,15.1,14.2,16,1.2,,229,12.6,,1019,Carcavelos
2022-04-10,14.8,11.9,17,0.2,,160,16.4,,1009.7,Carcavelos
2022-04-11,14.8,12,17,24.9,,207,24.1,,1004.4,Carcavelos
2022-04-12,14.3,11,17,7.5,,282,15.7,,1009.4,Carcavelos
2022-04-13,14.6,12,17,0,,344,24.1,,1016.8,Carcavelos
2022-04-14,15.2,12,20,0,,358,26.6,,1019.4,Carcavelos
2022-04-15,16.9,12,23,0,,5,18.4,,1021.1,Carcavelos
2022-04-16,17.5,12,25,0,,8,16.3,,1021.7,Carcavelos
2022-04-17,15.3,12,19,0,,356,31.2,,1019.2,Carcavelos
2022-04-18,14.6,13,17,0,,349,43,,1017,Carcavelos
2022-04-19,13.6,12,16,0,,348,43.3,,1017.9,Carcavelos
2022-04-20,13,10,16,0,,343,40.8,,1016.8,Carcavelos
2022-04-21,13.8,12,17,3.6,,281,21.1,,1012.3,Carcavelos
2022-04-22,11.5,9,13,25.1,,247,21.4,,999.1,Carcavelos
2022-04-23,13.1,7,17,6.3,,275,17.8,,1006.8,Carcavelos
2022-04-24,14.2,9,17,0,,255,8.9,,1013.7,Carcavelos
2022-04-25,14.3,10.5,17,0,,161,10.3,,1012.1,Carcavelos
2022-04-26,15.1,13.3,18,5.2,,220,11.1,,1013.1,Carcavelos
2022-04-27,15.2,11,19,0,,313,15,,1018.1,Carcavelos
2022-04-28,15.8,13.3,20,0.2,,348,26.4,,1021,Carcavelos
2022-04-29,18.6,14.7,24,0,,24,20.2,,1022.7,Carcavelos
2022-04-30,20,14.9,27,0,,2,14.2,,1022.3,Carcavelos
2022-05-01,15.3,13,18,0,,344,24.3,,1022.5,Carcavelos
2022-05-02,14.9,13.3,18,0,,328,23.5,,1016.9,Carcavelos
2022-05-03,16.2,12.8,20,1.3,,348,31.4,,1012.5,Carcavelos
2022-05-04,18.6,14.4,23,0,,10,23.5,,1015.8,Carcavelos
2022-05-05,18.7,14,26,0,,352,17.1,,1020.9,Carcavelos
2022-05-06,18.4,12,27,0,,343,14.9,,1022,Carcavelos
2022-05-07,19.4,13,28,0,,358,15,,1019.6,Carcavelos
2022-05-08,21.2,15.7,29,0,,356,17.2,,1018.5,Carcavelos
2022-05-09,20.4,15,27,0,,8,22.5,,1019.1,Carcavelos
2022-05-10,19.8,14.5,26,0,,339,15.4,,1019.8,Carcavelos
2022-05-11,20.2,13,28,0,,358,16,,1017.4,Carcavelos
2022-05-12,21.3,15.7,28,0,,0,15.8,,1016.6,Carcavelos
2022-05-13,21.9,14.9,29,0,,348,12.3,,1018,Carcavelos
2022-05-14,19.6,17,23,0,,176,15,,1014.2,Carcavelos
2022-05-15,17.8,15.7,20,2.4,,195,19.8,,1016.2,Carcavelos
2022-05-16,17.6,16.5,19,0.4,,181,17.2,,1020,Carcavelos
2022-05-17,18.9,16.2,23,0,,214,10.4,,1020.5,Carcavelos
2022-05-18,18.6,15.5,24,0,,344,16.7,,1018.1,Carcavelos
2022-05-19,19,14.8,26,0,,3,20.5,,1016.9,Carcavelos
2022-05-20,22.2,16.4,30,0,,4,22.7,,1014.8,Carcavelos
2022-05-21,19.1,16.9,23,0,,183,19.2,,1013.6,Carcavelos
2022-05-22,17.4,16,19,0.9,,298,18.4,,1016.2,Carcavelos
2022-05-23,17.3,15,21,0,,344,23.1,,1016.1,Carcavelos
2022-05-24,16.8,14.9,19,0,,344,32.3,,1017.6,Carcavelos
2022-05-25,17.8,14,22,0,,353,29.6,,1020.4,Carcavelos
2022-05-26,23.2,16.4,30,,,27,20.4,,1019.8,Carcavelos
2022-05-27,24.7,17.4,33,0,,66,12.9,,1016.4,Carcavelos
2022-05-28,18.4,16,22,0,,207,11.7,,1012.8,Carcavelos
2022-05-29,17.6,15.5,20,0.6,,208,12.5,,1010.3,Carcavelos
2022-05-30,17.6,15.8,20,2.6,,173,15,,1010.7,Carcavelos
2022-05-31,18.7,17.2,20,4.2,,163,21.2,,1011.5,Carcavelos
2022-06-01,18.4,17,21,5.6,,180,19.1,,1013.6,Carcavelos
2022-06-02,18.3,16.8,21,2.4,,192,18.4,,1013.5,Carcavelos
2022-06-03,17.6,16.3,20,2.7,,199,18.6,,1013.6,Carcavelos
2022-06-04,18.4,16,21,1.9,,237,15.7,,1016.4,Carcavelos
2022-06-05,18.9,16.3,23,0,,344,20.9,,1022.1,Carcavelos
2022-06-06,19.9,16.1,25,0,,344,16.6,,1021.8,Carcavelos
2022-06-07,20.1,17.4,24,0,,340,16.6,,1021.2,Carcavelos
2022-06-08,20.1,17.4,24,0,,336,18.3,,1021.3,Carcavelos
2022-06-09,21,18.2,25,0,,351,30.2,,1018.9,Carcavelos
2022-06-10,22,17.9,28,0,,358,33.4,,1016.6,Carcavelos
2022-06-11,22.5,18.1,29,0,,0,30.5,,1015.5,Carcavelos
2022-06-12,23.5,17.9,32,0,,6,22,,1015.3,Carcavelos
2022-06-13,22,17.3,27,0,,305,13.1,,1014,Carcavelos
2022-06-14,20.6,16.4,27,0,,243,8.8,,1013.9,Carcavelos
2022-06-15,19.9,16.7,26,2.8,,300,11.8,,1014.3,Carcavelos
2022-06-16,19.5,16.3,24,0,,196,10.1,,1017,Carcavelos
2022-06-17,20,16.7,25,0,,291,11.2,,1017.5,Carcavelos
2022-06-18,19.2,16.5,22,0.8,,248,14.2,,1015.6,Carcavelos
2022-06-19,19.3,16.9,23,0.7,,281,19,,1013,Carcavelos
2022-06-20,18.1,15.4,22,0,,329,20.7,,1015.6,Carcavelos
2022-06-21,17.9,15,21,0.5,,291,15.5,,1014.5,Carcavelos
2022-06-22,18.1,16,22,0.5,,277,13.5,,1013.9,Carcavelos
2022-06-23,18.9,16.3,24,0,,261,11.6,,1016.2,Carcavelos
2022-06-24,19.1,16.8,22,0,,295,12.8,,1018.6,Carcavelos
2022-06-25,19.1,17,22,0,,332,21.5,,1016.3,Carcavelos
2022-06-26,18.1,15.3,21,0,,338,23.5,,1016.8,Carcavelos
2022-06-27,18.2,15.8,22,0,,346,32.8,,1020.1,Carcavelos
2022-06-28,18.5,15.5,22,0,,347,35.6,,1019.9,Carcavelos
2022-06-29,18.5,16.3,22,0,,342,27.3,,1018.4,Carcavelos
2022-06-30,17.9,15,21,0,,351,37.1,,1016.9,Carcavelos
2022-07-01,19.5,15.4,24,0,,352,33.5,,1016.1,Carcavelos
2022-07-02,21,15.6,29,0,,355,21.7,,1015.9,Carcavelos
2022-07-03,20.2,16.6,25,0,,332,14.7,,1017.1,Carcavelos
2022-07-04,19.5,16.8,23,0,,294,13.7,,1018.1,Carcavelos
2022-07-05,20.4,16.3,28,0,,348,14,,1017.6,Carcavelos
2022-07-06,21,16.4,29,0,,327,16.4,,1019.5,Carcavelos
2022-07-07,27.3,20,36,0,,7,20.1,,1019.9,Carcavelos
2022-07-08,30.3,22.6,37,0,,7,18.5,,1019.1,Carcavelos
2022-07-09,29.5,22,38,0,,359,20.3,,1018.1,Carcavelos
2022-07-10,26.3,21,33,0,,357,24.9,,1015.6,Carcavelos
2022-07-11,22.5,17.4,28,0,,6,27.8,,1012.3,Carcavelos
2022-07-12,26.9,18.6,38,0,,38,14,,1013.2,Carcavelos
2022-07-13,29.3,21.5,40,0,,111,11.1,,1015.9,Carcavelos
2022-07-14,24.7,20.7,32,0,,204,9.1,,1015.5,Carcavelos
2022-07-15,24.2,18.4,31,0,,6,12.5,,1013.1,Carcavelos
2022-07-16,23.3,16.9,32,0,,335,14.4,,1014.1,Carcavelos
2022-07-17,22.4,17.7,29,0,,305,13.3,,1015.3,Carcavelos
2022-07-18,20.6,17.5,24,0,,220,12.4,,1017.7,Carcavelos
2022-07-19,21.1,18.1,25,0,,331,19.7,,1019.6,Carcavelos
2022-07-20,21.7,17.7,27,0,,353,29.4,,1018.4,Carcavelos
2022-07-21,20.9,17.9,26,0,,3,27.6,,1017.2,Carcavelos
2022-07-22,21.6,17.6,28,0,,357,27,,1017.3,Carcavelos
2022-07-23,22.9,17.4,32,0,,3,19.6,,1017.1,Carcavelos
2022-07-24,22.6,17.6,30,0,,354,22.4,,1018.2,Carcavelos
2022-07-25,21.8,17.2,28,0,,357,28.8,,1019.5,Carcavelos
2022-07-26,21.7,18,27,0,,347,28.8,,1019.1,Carcavelos
2022-07-27,19.7,17.1,23,0,,342,37.8,,1016.4,Carcavelos
2022-07-28,21,17.8,26,0,,353,28.9,,1015.6,Carcavelos
2022-07-29,20.9,17.5,26,0,,353,36.7,,1015.7,Carcavelos
2022-07-30,23.8,17.8,32,0,,343,17.4,,1014.9,Carcavelos
2022-07-31,26,17.4,35,0,,335,13,,1015,Carcavelos
2022-08-01,24,17.9,32,0,,350,13.6,,1014.6,Carcavelos
2022-08-02,21.9,17.7,30,0,,332,15.9,,1014.2,Carcavelos
2022-08-03,20.4,18.3,24,0,,352,30.9,,1013.7,Carcavelos
2022-08-04,19.9,18.3,23,0,,348,24.9,,1014.1,Carcavelos
2022-08-05,20.4,18,25,0,,344,15.2,,1015.1,Carcavelos
2022-08-06,19.6,17.7,23,0,,272,12.4,,1016.1,Carcavelos
2022-08-07,19.9,16.2,24,0,,226,9.7,,1015.5,Carcavelos
2022-08-08,19.8,15.8,23,0,,306,12.1,,1015.4,Carcavelos
2022-08-09,21.2,16.9,27,0,,316,12,,1015.1,Carcavelos
2022-08-10,20.1,16,23,0,,261,9.8,,1013.9,Carcavelos
2022-08-11,20.1,17,23,0,,187,10.6,,1014.8,Carcavelos
2022-08-12,21.6,17.9,28,0,,324,14.7,,1014.9,Carcavelos
2022-08-13,21.5,17.8,27,0,,337,15.4,,1014.2,Carcavelos
2022-08-14,20.9,17.8,25,0,,341,18.3,,1014.9,Carcavelos
2022-08-15,21.3,18.1,26,0,,334,18.3,,1013.8,Carcavelos
2022-08-16,20.8,18.5,24,0.3,,334,23.2,,1014.4,Carcavelos
2022-08-17,19.8,17.4,24,0,,355,36.3,,1016.1,Carcavelos
2022-08-18,21.6,16,29,0,,358,27.8,,1016.1,Carcavelos
2022-08-19,27.4,19.5,36,0,,19,20,,1015.6,Carcavelos
2022-08-20,24.3,18.3,31,0,,7,25.6,,1017,Carcavelos
2022-08-21,20.8,16.9,26,0,,352,29.8,,1018.9,Carcavelos
2022-08-22,21.3,17.2,28,0,,355,33.1,,1014.1,Carcavelos
2022-08-23,21.7,17.8,30,0,,4,21.1,,1011.4,Carcavelos
2022-08-24,19.9,17.6,24,0,,348,32,,1014.2,Carcavelos
2022-08-25,19.8,17.8,24,0,,348,28.7,,1016.5,Carcavelos
2022-08-26,19.9,17.1,25,0,,344,17.2,,1013.9,Carcavelos
2022-08-27,19,16.6,25,0,,316,12.1,,1010.5,Carcavelos
2022-08-28,19,15,23,0,,282,10.6,,1010.7,Carcavelos
2022-08-29,19.8,16.4,23,0,,203,10.1,,1014.8,Carcavelos
2022-08-30,20.3,17.4,25,0,,331,15.7,,1018.9,Carcavelos
2022-08-31,20.3,17.1,25,0,,344,16.2,,1020,Carcavelos
2022-09-01,20.9,17,26,0,,338,19.5,,1017.5,Carcavelos
2022-09-02,20.3,17.7,25,0,,324,14.1,,1017.3,Carcavelos
2022-09-03,19.8,16.9,25,0,,329,14.7,,1016.9,Carcavelos
2022-09-04,19.7,16,23.1,1.1,,227,9.4,,1018.5,Carcavelos
2022-09-05,20.6,18.2,24,0.5,,222,12,,1020.6,Carcavelos
2022-09-06,21.3,18,26,0,,290,11.3,,1020.8,Carcavelos
2022-09-07,20.8,18.2,24,0,,274,11.2,,1018.9,Carcavelos
2022-09-08,22,19.8,25,0.1,,263,12.9,,1018.2,Carcavelos
2022-09-09,21.9,19.3,26,0,,335,15.8,,1019.1,Carcavelos
2022-09-10,22,18,28,0,,341,12.5,,1017.2,Carcavelos
2022-09-11,20.4,17.6,24,0,,190,8.6,,1012.8,Carcavelos
2022-09-12,20.1,19.7,21,32.1,,156,24.1,,1005.2,Carcavelos
2022-09-13,20.4,18.8,23,29.9,,205,23.9,,1004.9,Carcavelos
2022-09-14,21,18.9,24,12.1,,240,17,,1009.5,Carcavelos
2022-09-15,20.8,18.9,24,3,,261,10.8,,1014.6,Carcavelos
2022-09-16,21.2,18.9,24,0.4,,180,11.6,,1014.6,Carcavelos
2022-09-17,22.4,18,28,0,,3,15.9,,1011.1,Carcavelos
2022-09-18,22.9,19,28,0,,329,12,,1010.4,Carcavelos
2022-09-19,23.5,19.9,28,0,,164,10.2,,1013.9,Carcavelos
2022-09-20,23.8,19.9,30,0,,320,12.5,,1016.3,Carcavelos
2022-09-21,21.9,19.3,26,0.5,,328,11.5,,1016.6,Carcavelos
2022-09-22,22,18,29,0,,343,12,,1017.4,Carcavelos
2022-09-23,20.2,17,23,0,,333,18.2,,1017.7,Carcavelos
2022-09-24,19.3,17.7,22,0,,354,31.3,,1016.8,Carcavelos
2022-09-25,18.2,15,21,0,,350,33.7,,1013.6,Carcavelos
2022-09-26,18.6,15,23,0,,355,25.9,,1015.5,Carcavelos
2022-09-27,18.3,15,22,0,,349,28.5,,1020,Carcavelos
2022-09-28,18.2,16.7,20,0,,345,26.6,,1019.6,Carcavelos
2022-09-29,17.3,16,20,1.4,,321,18.9,,1015.1,Carcavelos
2022-09-30,17.1,15,21,0,,356,25.5,,1017.6,Carcavelos
2022-10-01,19.3,14,27,0,,18,14.5,,1022.8,Carcavelos
2022-10-02,22.3,17,29,0,,46,12.9,,1020.8,Carcavelos
2022-10-03,20.5,17,25,0,,70,10,,1020.3,Carcavelos
2022-10-04,22,16.1,28,0,,5,12.8,,1020.7,Carcavelos
2022-10-05,20.7,16.4,27,0,,1,21.5,,1020.8,Carcavelos
2022-10-06,20.3,16.5,27,0,,358,16.2,,1021.3,Carcavelos
2022-10-07,20.5,16,28,0,,7,16.5,,1018.8,Carcavelos
2022-10-08,19.6,15,28,0,,6,17.1,,1016,Carcavelos
2022-10-09,18,15.4,22,0,,347,16.4,,1016,Carcavelos
2022-10-10,16.7,15,18,7.4,,169,5.8,,1017.1,Carcavelos
2022-10-11,19.1,15.9,25,0,,8,13.8,,1017.8,Carcavelos
2022-10-12,19.1,16.1,25,0,,1,23.1,,1020.1,Carcavelos
2022-10-13,19,16,25,0,,1,23.9,,1023.4,Carcavelos
2022-10-14,19.6,16.3,27,0,,2,20.7,,1021.9,Carcavelos
2022-10-15,18.4,15.8,22,0,,332,14,,1016.5,Carcavelos
2022-10-16,18,16.2,20,0.3,,165,9.9,,1014.7,Carcavelos
2022-10-17,18.8,16.4,22,1.3,,163,10.7,,1017.1,Carcavelos
2022-10-18,18.9,17,21,3.1,,163,21.7,,1018.2,Carcavelos
2022-10-19,17.1,15,18.9,8.3,,189,19.4,,1014.7,Carcavelos
2022-10-20,18.1,16.6,20.3,4.4,,204,19.9,,1011.1,Carcavelos
2022-10-21,18.3,17.5,19.9,1.6,,216,15.4,,1014.3,Carcavelos
2022-10-22,18.2,17.4,20.6,3.8,,208,24.1,,1011.8,Carcavelos
2022-10-23,18.2,16.6,20,1.5,,221,21.6,,1014.5,Carcavelos
2022-10-24,17.6,16.4,18.9,0.4,,165,12.3,,1016.2,Carcavelos
2022-10-25,18.8,17.6,21,10.2,,185,19.7,,1014,Carcavelos
2022-10-26,19.7,17.4,24,0.6,,162,14.9,,1014.8,Carcavelos
2022-10-27,19.1,18.7,20,5.8,,172,20.9,,1017.3,Carcavelos
2022-10-28,19.3,18.6,21,2,,158,17.7,,1018.5,Carcavelos
2022-10-29,18.4,17,19.1,19.1,,197,12.4,,1017.2,Carcavelos
2022-10-30,17.7,15,21,0.2,,61,6.7,,1018.1,Carcavelos
2022-10-31,18.2,16.4,21,5.7,,266,15.9,,1017.2,Carcavelos
2022-11-01,16,12,19,0,,9,15,,1024.5,Carcavelos
2022-11-02,15.3,12,20,0,,353,9.8,,1023,Carcavelos
2022-11-03,18.1,16.8,20,12.2,,242,13.1,,1020.8,Carcavelos
2022-11-04,15.2,13,19,0,,8,16.9,,1022.9,Carcavelos
2022-11-05,14.6,10,19,0,,8,10.7,,1021.8,Carcavelos
2022-11-06,15.9,11,18,0,,330,6.4,,1021,Carcavelos
2022-11-07,16.9,14.7,19,1.9,,144,12,,1018.4,Carcavelos
2022-11-08,17.6,16,19,7.5,,241,13.1,,1015.7,Carcavelos
2022-11-09,16.6,13,20,0.7,,283,6.3,,1020.3,Carcavelos
2022-11-10,16.7,12,21,0,,47,9.1,,1022.5,Carcavelos
2022-11-11,16.7,14,20,0,,66,13.1,,1019.4,Carcavelos
2022-11-12,16.5,13,21,0,,87,9.8,,1018,Carcavelos
2022-11-13,17,15,18,4.5,,165,12.6,,1018.5,Carcavelos
2022-11-14,17,15,18,2.1,,234,10.4,,1019.1,Carcavelos
2022-11-15,17.5,16.4,19,15.3,,257,18.9,,1015.6,Carcavelos
2022-11-16,17.5,16,19,0.1,,258,16.4,,1014.4,Carcavelos
2022-11-17,17.4,15,19,7.6,,277,18.4,,1014.2,Carcavelos
2022-11-18,15,13.1,16,0.6,,331,23.2,,1019.9,Carcavelos
2022-11-19,14.9,13,16,0.1,,325,18.1,,1025,Carcavelos
2022-11-20,16.5,14,18,0.5,,262,11.2,,1026.2,Carcavelos
2022-11-21,16.8,14.8,18,1.7,,293,20.6,,1022.2,Carcavelos
2022-11-22,16.7,14.5,19,1.6,,261,16.9,,1020.5,Carcavelos
2022-11-23,17.5,16,19,0.5,,247,15.1,,1018.9,Carcavelos
2022-11-24,16.9,16,18,7.2,,257,14.3,,1018.6,Carcavelos
2022-11-25,14.4,9,17,0,,20,10.8,,1025.9,Carcavelos
2022-11-26,13.7,9,18,0,,72,10.5,,1027,Carcavelos
2022-11-27,14.2,9,17,2.4,,48,10.2,,1024.8,Carcavelos
2022-11-28,13.5,8,16,0,,4,13.4,,1027.2,Carcavelos
2022-11-29,12.8,8,16,0,,17,10.1,,1023.4,Carcavelos
2022-11-30,13.4,10,16,9.6,,113,10.5,,1014.9,Carcavelos
2022-12-01,13.3,11,16,0,,43,13.5,,1013,Carcavelos
2022-12-02,11.9,8,15,0,,66,11,,1010.4,Carcavelos
2022-12-03,12.2,9,14,2.8,,87,8.3,,1006.8,Carcavelos
2022-12-04,12.8,7,16,3.3,,79,10.7,,1007.2,Carcavelos
2022-12-05,14.4,13,17,9.1,,64,13.3,,1005.9,Carcavelos
2022-12-06,13.5,10,16,0.2,,40,7.1,,1014.7,Carcavelos
2022-12-07,13.3,11,15.6,30.5,,104,17,,1008.1,Carcavelos
2022-12-08,15.9,14.5,18,24.2,,204,23.3,,998.4,Carcavelos
2022-12-09,15.6,14.6,18,20.5,,278,20.3,,999.7,Carcavelos
2022-12-10,14.1,11,16,7,,310,13.6,,1011.8,Carcavelos
2022-12-11,17.6,15.8,19,13.9,,244,26,,1007.1,Carcavelos
2022-12-12,17.6,16.8,18.2,17.8,,224,24.2,,1008.7,Carcavelos
2022-12-13,17.3,16,18,40,,235,22.4,,1005.1,Carcavelos
2022-12-14,15.7,14,18,30.1,,233,16.4,,1002.1,Carcavelos
2022-12-15,14.5,11,16,2.7,,247,17.7,,1001.4,Carcavelos
2022-12-16,14.9,13,17,0.4,,295,18.5,,1007.5,Carcavelos
2022-12-17,14.2,10,16,0,,216,10.2,,1018.2,Carcavelos
2022-12-18,15.6,14,16.5,0.2,,154,21.2,,1021.9,Carcavelos
2022-12-19,16.6,16,17,14.8,,165,26.9,,1020.5,Carcavelos
2022-12-20,17,16,19,23.8,,234,20.1,,1020.3,Carcavelos
2022-12-21,16.6,15,19,0.1,,223,12.5,,1026.3,Carcavelos
2022-12-22,16.4,15.7,17,0,,213,10.1,,1028.2,Carcavelos
2022-12-23,16.3,15.8,17,0.5,,181,15.6,,1025.5,Carcavelos
2022-12-24,16.6,15.8,19,3.2,,182,21.9,,1019.5,Carcavelos
2022-12-25,14.9,12,16.5,14.4,,189,16.9,,1016.8,Carcavelos
2022-12-26,15.3,13,19,0.7,,94,9.1,,1024.4,Carcavelos
2022-12-27,14.8,11,19,0,,54,7.9,,1029.4,Carcavelos
2022-12-28,13.9,9,17,0.1,,223,6.4,,1026.2,Carcavelos
2022-12-29,16.1,14.9,17,3.5,,234,17,,1023.8,Carcavelos
2022-12-30,16.6,16,18,0.6,,199,21.2,,1023.6,Carcavelos
