date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2022-04-17,14.2,12,16.8,,,339,17.1,44.5,1021.3,Aveiro
2022-04-18,13.9,12.2,16.4,,,337,26.2,61.1,1018.5,Aveiro
2022-04-19,12.6,10.5,15.3,,,341,34.3,63,1018.7,Aveiro
2022-04-20,12,8.9,15.2,,,342,29.9,63,1017.4,Aveiro
2022-04-21,11.8,8.4,14.3,,,195,13.8,40.8,1011.7,Aveiro
2022-04-22,11.2,9.7,12.4,,,211,13.8,38.9,998.2,Aveiro
2022-04-23,11.8,8.3,14.5,,,258,10.7,29.6,1005.8,Aveiro
2022-04-24,12.9,9.5,16,,,196,9.4,22.2,1014.1,Aveiro
2022-04-25,13.6,9.9,17.3,,,176,10,24.1,1012.7,Aveiro
2022-04-26,13.9,11.4,16.4,,,174,11.8,27.8,1013.1,Aveiro
2022-04-27,14,11.8,16.3,,,236,10,27.8,1018.3,Aveiro
2022-04-28,14.6,10.4,18.8,,,342,12.9,40.8,1022.2,Aveiro
2022-04-29,16.6,10.7,22.6,,,11,10.5,33.3,1024.4,Aveiro
2022-04-30,16.1,12.1,20.4,,,334,10.9,33.3,1024.1,Aveiro
2022-05-01,14.4,12.3,16.5,,,331,15.5,37,1023.6,Aveiro
2022-05-02,14.4,12.8,16.7,,,335,19.3,48.2,1017.3,Aveiro
2022-05-03,15.3,11.6,19.4,,,350,19.8,50,1014.3,Aveiro
2022-05-04,16.4,11.8,20.8,,,358,14,42.6,1017.6,Aveiro
2022-05-05,15.9,11.2,20.4,,,332,9,29.6,1022.1,Aveiro
2022-05-06,16.1,11.6,20.8,,,249,8.9,25.9,1023.3,Aveiro
2022-05-07,17,11.8,22.6,,,247,9.3,25.9,1021.3,Aveiro
2022-05-08,16.9,12.3,21.7,,,324,9.2,24.1,1020.1,Aveiro
2022-05-09,16.6,12.2,20.8,,,290,10.2,31.5,1020.8,Aveiro
2022-05-10,15.8,12.5,19.8,,,330,10.6,33.3,1021.3,Aveiro
2022-05-11,15.4,11.9,18.8,,,336,11.8,31.5,1019.6,Aveiro
2022-05-12,16.3,13.3,19.9,,,336,10.1,29.6,1018.3,Aveiro
2022-05-13,17.1,12.9,21.7,,,330,9.6,29.6,1019.6,Aveiro
2022-05-14,19.5,15,25.2,,,258,10.7,27.8,1014.4,Aveiro
2022-05-15,18.1,16.7,19.6,,,192,20.1,38.9,1015.4,Aveiro
2022-05-16,18.4,16.7,20.5,,,185,20,40.8,1019.2,Aveiro
2022-05-17,18.6,17.1,20.6,,,201,14.6,35.2,1020.7,Aveiro
2022-05-18,17.1,15.3,19.1,,,297,9.9,29.6,1019.4,Aveiro
2022-05-19,16.2,13.2,19.2,,,339,12.7,35.2,1018.7,Aveiro
2022-05-20,18.5,14.3,22.8,,,342,13.4,33.3,1017.5,Aveiro
2022-05-21,21.4,17.8,26.6,,,160,11,29.6,1013.6,Aveiro
2022-05-22,18,16.5,19.2,,,239,12.7,29.6,1015,Aveiro
2022-05-23,16.6,14.5,18.6,,,328,17.9,38.9,1017.3,Aveiro
2022-05-24,15.1,12.7,17.6,,,341,24.4,48.2,1018.5,Aveiro
2022-05-25,16.3,11.9,20.3,,,350,19.4,44.5,1022.4,Aveiro
2022-05-26,19.5,13.2,25.7,,,9,12.9,33.3,1022.7,Aveiro
2022-05-27,21.7,15.2,28.6,,,41,10.7,27.8,1018.6,Aveiro
2022-05-28,20.7,15.4,26.3,,,191,9.7,25.9,1014.1,Aveiro
2022-05-29,19.2,15.8,23.1,,,243,10,25.9,1013.7,Aveiro
2022-05-30,18.7,15.8,21.7,,,289,10.9,27.8,1014.6,Aveiro
2022-05-31,18.6,15.7,21.9,,,300,11.2,29.6,1015.3,Aveiro
2022-06-01,18.9,15.5,22.7,,,284,11.3,31.5,1016.6,Aveiro
2022-06-02,,,,,,,,,,Aveiro
2022-06-03,,,,,,,,,,Aveiro
2022-06-04,,,,,,,,,,Aveiro
2022-06-05,,,,,,,,,,Aveiro
2022-06-06,,,,,,,,,,Aveiro
2022-06-07,,,,,,,,,,Aveiro
2022-06-08,,,,,,,,,,Aveiro
2022-06-09,,,,,,,,,,Aveiro
2022-06-10,,,,,,,,,,Aveiro
2022-06-11,,,,,,,,,,Aveiro
2022-06-12,,,,,,,,,,Aveiro
2022-06-13,,,,,,,,,,Aveiro
2022-06-14,19.1,17.3,21.5,,,232,9.1,24.1,1014.8,Aveiro
2022-06-15,20,16.3,24.4,,,228,10.3,31.5,1014.9,Aveiro
2022-06-16,19.2,17.3,21.3,,,240,9.8,24.1,1017.4,Aveiro
2022-06-17,18.9,16.5,22.1,,,317,9,29.6,1017.9,Aveiro
2022-06-18,18.6,16.4,21.5,,,275,9.2,27.8,1015.6,Aveiro
2022-06-19,17.4,15.4,19.5,,,325,14.8,44.5,1012.8,Aveiro
2022-06-20,16.1,13.9,18.4,,,324,17.3,38.9,1015.5,Aveiro
2022-06-21,16.7,14.2,19.1,,,196,10.3,33.3,1013.9,Aveiro
2022-06-22,17,15.2,18.9,,,231,10.5,31.5,1012.9,Aveiro
2022-06-23,16.8,14.8,19.3,,,242,8.8,29.6,1016.1,Aveiro
2022-06-24,17.5,14.8,19.9,,,222,10,29.6,1018.6,Aveiro
2022-06-25,17.3,15.4,19.9,,,326,17.8,44.5,1016.9,Aveiro
2022-06-26,15.8,12.5,18.6,,,343,19.9,50,1017.4,Aveiro
2022-06-27,16,12.5,20.3,,,343,23,55.5,1021.2,Aveiro
2022-06-28,16.3,12.4,20.2,,,338,19.1,48.2,1021.9,Aveiro
2022-06-29,16.8,14.7,19.7,,,342,21.2,51.8,1019.7,Aveiro
2022-06-30,16.2,12.6,20,,,341,23.4,51.8,1018.8,Aveiro
2022-07-01,16.9,12.4,21.4,,,341,14.9,40.8,1018,Aveiro
2022-07-02,17.6,14,22,,,291,9.3,31.5,1017,Aveiro
2022-07-03,18.2,15.3,21.6,,,243,8.4,25.9,1017.3,Aveiro
2022-07-04,18.1,16.1,21.2,,,253,8.9,29.6,1018.2,Aveiro
2022-07-05,18.6,16,22.1,,,239,8.3,29.6,1018.1,Aveiro
2022-07-06,20.3,16.3,25.2,,,266,10.5,29.6,1019.9,Aveiro
2022-07-07,23.1,16.6,29.3,,,21,11.6,38.9,1021.8,Aveiro
2022-07-08,24,16.8,30.9,,,16,10.3,38.9,1021.1,Aveiro
2022-07-09,22.9,17.3,29.8,,,252,9.1,31.5,1019.4,Aveiro
2022-07-10,19.6,16.8,23.6,,,305,11.4,37,1017.7,Aveiro
2022-07-11,18.4,15.8,21.8,,,337,14.6,44.5,1015,Aveiro
2022-07-12,25.2,17.8,33.7,,,326,9.3,29.6,1013.9,Aveiro
2022-07-13,25.3,19.7,31.6,,,168,10.3,29.6,1016.7,Aveiro
2022-07-14,24.8,20.7,30.3,,,253,10.2,31.5,1015.8,Aveiro
2022-07-15,21.1,18.4,24.8,,,260,9.2,33.3,1014.1,Aveiro
2022-07-16,19.3,17.2,22.5,,,327,10.3,33.3,1015.7,Aveiro
2022-07-17,19.5,16.6,24.2,,,295,9,29.6,1015.9,Aveiro
2022-07-18,20.2,17.2,23.8,,,217,11.3,31.5,1017.3,Aveiro
2022-07-19,19.9,17.7,22.6,,,274,12.3,33.3,1020.2,Aveiro
2022-07-20,19,15.9,23,,,335,15.6,40.8,1020.5,Aveiro
2022-07-21,18.6,16.1,22.5,,,296,10.3,29.6,1018.5,Aveiro
2022-07-22,19.2,16.6,22.7,,,318,12.3,38.9,1018.4,Aveiro
2022-07-23,19,15.8,23.6,,,284,9.5,31.5,1017.9,Aveiro
2022-07-24,18.9,16.2,22.6,,,298,12.2,35.2,1020,Aveiro
2022-07-25,19.1,16,23.2,,,338,17,44.5,1021.5,Aveiro
2022-07-26,19.6,16.8,24,,,330,17.1,42.6,1020.3,Aveiro
2022-07-27,18.1,16,21.8,,,323,17.3,46.3,1017.8,Aveiro
2022-07-28,18.7,15.7,22.4,,,332,16.2,44.5,1017,Aveiro
2022-07-29,19.3,16.7,23.4,,,334,17.3,44.5,1017.3,Aveiro
2022-07-30,21,15.8,27.5,,,320,10.5,37,1015.8,Aveiro
2022-07-31,21.6,17.2,28.3,,,246,8.2,29.6,1015.7,Aveiro
2022-08-01,20.7,17.2,26.1,,,239,8.4,27.8,1015.3,Aveiro
2022-08-02,19.6,17.4,23.7,,,231,9.5,24.1,1014.8,Aveiro
2022-08-03,19.1,17.7,22,,,303,11.1,31.5,1014.5,Aveiro
2022-08-04,19.1,17.2,22.5,,,308,10.8,29.6,1014.3,Aveiro
2022-08-05,19.4,16.7,23.5,,,230,8.2,22.2,1015,Aveiro
2022-08-06,19.5,17,23.6,,,214,9.3,25.9,1016.1,Aveiro
2022-08-07,19,16.7,22.1,,,250,8.4,27.8,1016,Aveiro
2022-08-08,18.3,16.1,21.9,,,315,8.5,27.8,1016,Aveiro
2022-08-09,19.4,17.1,23.1,,,246,8,29.6,1015.9,Aveiro
2022-08-10,20.1,17.4,23.9,,,259,8.4,29.6,1014.2,Aveiro
2022-08-11,20.2,17.4,23.6,,,240,8.6,27.8,1015.2,Aveiro
2022-08-12,19.8,17.1,23.1,,,322,9.9,31.5,1016.2,Aveiro
2022-08-13,19.2,17.2,22.2,,,333,11.4,31.5,1015.2,Aveiro
2022-08-14,19.4,16.3,22.6,,,331,12.7,38.9,1016.1,Aveiro
2022-08-15,19.9,17,22.7,,,312,10.3,31.5,1014.4,Aveiro
2022-08-16,19.4,17.8,21.5,,,318,18.1,48.2,1014.6,Aveiro
2022-08-17,18.4,16.2,21.5,,,340,25.3,55.5,1017.5,Aveiro
2022-08-18,18.9,13.5,24.5,,,345,17.3,48.2,1018.2,Aveiro
2022-08-19,22,14.8,29.5,,,2,10.8,40.8,1017.7,Aveiro
2022-08-20,19.5,16,24.3,,,326,11.6,38.9,1018.6,Aveiro
2022-08-21,18.4,15.7,22.4,,,329,16.4,42.6,1020.8,Aveiro
2022-08-22,19.2,16.2,24.1,,,335,14.7,44.5,1015.8,Aveiro
2022-08-23,19.4,16.1,24.8,,,319,10,33.3,1012.1,Aveiro
2022-08-24,18.1,16.4,20.6,,,275,10.1,29.6,1014.7,Aveiro
2022-08-25,18.9,16.7,22.5,,,325,13.6,38.9,1017.4,Aveiro
2022-08-26,18.6,15.6,23.8,,,291,8.2,24.1,1014,Aveiro
2022-08-27,18.3,16,22.4,,,211,9.2,24.1,1010.9,Aveiro
2022-08-28,17.9,16,20.9,,,227,7.9,25.9,1011.2,Aveiro
2022-08-29,18.9,16,22.6,,,216,9.5,27.8,1014.8,Aveiro
2022-08-30,18.5,16.2,21.6,,,261,9.2,29.6,1019.4,Aveiro
2022-08-31,18.4,16,21.7,,,340,10.3,33.3,1020.7,Aveiro
2022-09-01,18.5,15.3,22.3,,,324,8.9,29.6,1018.5,Aveiro
2022-09-02,18.3,16.4,21.1,,,333,12.3,37,1017.9,Aveiro
2022-09-03,17.7,14,21.1,,,300,10,31.5,1017.1,Aveiro
2022-09-04,19.2,16.2,22.6,,,184,14.7,35.2,1017.9,Aveiro
2022-09-05,19.8,17.8,22,,,189,16.7,37,1019.7,Aveiro
2022-09-06,19.9,17.5,22.8,,,211,11.2,29.6,1020.4,Aveiro
2022-09-07,19.3,17.2,22,,,195,10.7,29.6,1018.7,Aveiro
2022-09-08,20.1,18.8,22.1,,,210,10.7,25.9,1017.7,Aveiro
2022-09-09,19.6,17.5,22.8,,,337,9.2,31.5,1020,Aveiro
2022-09-10,19.3,16.1,23.2,,,303,7.8,24.1,1018.4,Aveiro
2022-09-11,20.4,17.2,24.2,,,182,8.9,25.9,1013.1,Aveiro
2022-09-12,21.1,19.9,22.5,,,154,19.4,42.6,1005.5,Aveiro
2022-09-13,20.5,19.9,21.2,,,173,25.6,46.3,1002.7,Aveiro
2022-09-14,20.3,19.3,21.4,,,189,17.1,38.9,1008.2,Aveiro
2022-09-15,20.2,19.1,21.9,,,185,12.5,31.5,1013.7,Aveiro
2022-09-16,19.7,17.2,22.8,,,256,7.9,27.8,1015.9,Aveiro
2022-09-17,20.3,17.6,24.2,,,26,7.7,25.9,1012.7,Aveiro
2022-09-18,21.8,17.2,27,,,92,7.6,22.2,1011.4,Aveiro
2022-09-19,22.2,19.4,25.9,,,212,7.1,20.4,1014.9,Aveiro
2022-09-20,21.6,18.6,25.6,,,261,7.5,25.9,1017.5,Aveiro
2022-09-21,20.9,18.2,24.4,,,230,7.8,25.9,1017,Aveiro
2022-09-22,19.8,17.5,22.8,,,216,7.3,24.1,1018.2,Aveiro
2022-09-23,18.6,16.4,21.9,,,330,12,37,1018.7,Aveiro
2022-09-24,18.6,16.2,21.8,,,344,23.6,59.3,1017.7,Aveiro
2022-09-25,17,12.9,21.4,,,356,22.7,55.5,1015.3,Aveiro
2022-09-26,17.2,12.4,21.9,,,359,17.8,50,1017.2,Aveiro
2022-09-27,16.7,13,20.8,,,344,18.5,50,1021,Aveiro
2022-09-28,16.7,13.6,20,,,334,15.8,38.9,1020.2,Aveiro
2022-09-29,16.5,14.7,18.4,,,321,16.7,50,1014.6,Aveiro
2022-09-30,14.8,10.6,18.9,,,347,14.1,40.8,1018.8,Aveiro
2022-10-01,15.9,11.2,22.3,,,355,8,25.9,1024.4,Aveiro
2022-10-02,18.3,12.3,25.1,,,5,8.5,31.5,1023.1,Aveiro
2022-10-03,18.6,13.9,24.7,,,333,7.7,29.6,1021.2,Aveiro
2022-10-04,16.3,13.1,20.6,,,327,8.2,29.6,1022.3,Aveiro
2022-10-05,16.4,12.5,21.7,,,331,10.3,37,1022.7,Aveiro
2022-10-06,17.2,13.1,23.5,,,342,7.2,24.1,1022.6,Aveiro
2022-10-07,17,14.1,21.7,,,228,8.1,25.9,1020.3,Aveiro
2022-10-08,16.1,13.4,20.6,,,245,6.6,22.2,1017.5,Aveiro
2022-10-09,16,13.9,18.8,,,175,6.2,18.5,1016.9,Aveiro
2022-10-10,16.8,15.3,19,,,159,9.7,22.2,1016.9,Aveiro
2022-10-11,17.2,14.5,21.4,,,346,8.2,25.9,1019.1,Aveiro
2022-10-12,17.1,14.1,21.6,,,313,9.2,33.3,1021.4,Aveiro
2022-10-13,16.7,14.3,20.4,,,339,10.1,33.3,1025.1,Aveiro
2022-10-14,17.4,15.1,21.4,,,342,10.3,35.2,1024,Aveiro
2022-10-15,16.7,13.8,19.9,,,179,7.3,20.4,1017.4,Aveiro
2022-10-16,18.2,16.6,20.7,,,167,16,38.9,1014.3,Aveiro
2022-10-17,18.1,15.8,21.3,,,164,13,29.6,1017.2,Aveiro
2022-10-18,18.8,16.6,21.4,,,159,20.5,46.3,1017.5,Aveiro
2022-10-19,18,16.7,19.2,,,175,24,46.3,1013.4,Aveiro
2022-10-20,17.8,16.5,19.2,,,175,24.3,50,1009.6,Aveiro
2022-10-21,17.6,16.2,19.2,,,182,19.5,40.8,1012.7,Aveiro
2022-10-22,17.5,16.6,18.9,,,174,25.3,53.7,1009.7,Aveiro
2022-10-23,17.4,16.2,18.6,,,191,24.6,51.8,1011.5,Aveiro
2022-10-24,17.2,16,18.8,,,158,15.5,33.3,1016.3,Aveiro
2022-10-25,18.2,16.9,20.1,,,170,21.8,44.5,1012.7,Aveiro
2022-10-26,19.2,17.6,21.8,,,162,17.7,35.2,1014.7,Aveiro
2022-10-27,19.3,18.8,20.3,,,165,23.1,48.2,1016.1,Aveiro
2022-10-28,19.6,18.4,21.4,,,158,21.6,44.5,1017.8,Aveiro
2022-10-29,18.2,16,19.6,,,176,16.6,40.8,1016.7,Aveiro
2022-10-30,16.4,13.9,19.7,,,143,7.2,22.2,1018.8,Aveiro
2022-10-31,16.6,13.9,18.4,,,211,15.4,42.6,1016.2,Aveiro
2022-11-01,13.9,11.2,17.8,,,51,7,22.2,1025.3,Aveiro
2022-11-02,13.7,10,17.3,,,141,6.8,20.4,1023.7,Aveiro
2022-11-03,15.8,12.8,17.8,,,276,13.9,42.6,1020.3,Aveiro
2022-11-04,13,9.3,17.2,,,19,10.3,31.5,1024.2,Aveiro
2022-11-05,13,9.6,17.4,,,127,6.2,16.7,1022.8,Aveiro
2022-11-06,15.1,12.3,18.9,,,164,8.8,22.2,1020.8,Aveiro
2022-11-07,15.8,13.7,17.9,,,160,15.3,35.2,1017.8,Aveiro
2022-11-08,16.7,15.3,17.7,,,205,16.4,37,1014.3,Aveiro
2022-11-09,16,14.4,18.1,,,183,9.4,22.2,1019.8,Aveiro
2022-11-10,16.6,14.6,20,,,139,7.8,20.4,1023.6,Aveiro
2022-11-11,16.1,12.2,20.8,,,108,10,25.9,1021.3,Aveiro
2022-11-12,16.2,13.2,20.4,,,132,10.7,25.9,1019,Aveiro
2022-11-13,16.4,14.7,18.6,,,165,15.1,37,1018,Aveiro
2022-11-14,15.7,13.9,17.4,,,179,10.7,33.3,1018.5,Aveiro
2022-11-15,16.5,15.2,17.3,,,230,16.6,42.6,1013.4,Aveiro
2022-11-16,16.3,14.8,17.6,,,221,18.7,44.5,1011.9,Aveiro
2022-11-17,16.8,14.4,18.1,,,265,13.8,35.2,1012.1,Aveiro
2022-11-18,12.7,11,14.3,,,338,13.4,38.9,1019.4,Aveiro
2022-11-19,11.9,10.1,13.3,,,354,8.1,20.4,1024.4,Aveiro
2022-11-20,15,12.5,17.2,,,222,11.7,33.3,1024.2,Aveiro
2022-11-21,15.5,12.6,17.4,,,290,19.9,46.3,1020.1,Aveiro
2022-11-22,14.7,11.4,17.9,,,243,17.4,38.9,1017.6,Aveiro
2022-11-23,16.9,14.6,18,,,251,15.3,42.6,1017.1,Aveiro
2022-11-24,15.4,14.1,16.3,,,227,12,31.5,1017.5,Aveiro
2022-11-25,13.3,10.8,17.1,,,48,6.7,20.4,1026.4,Aveiro
2022-11-26,12.9,9.8,17.2,,,142,10.7,22.2,1028.1,Aveiro
2022-11-27,13.3,11.4,15.6,,,177,13.2,27.8,1024.7,Aveiro
2022-11-28,11.8,9.3,15.2,,,16,8.7,27.8,1027.6,Aveiro
2022-11-29,11,8.4,14.5,,,140,6.6,16.7,1024.5,Aveiro
2022-11-30,11.5,9.9,12.8,,,136,16.8,35.2,1015.1,Aveiro
2022-12-01,12,9.5,16,,,76,8.6,20.4,1015.1,Aveiro
2022-12-02,10.1,7,14.7,,,107,11.7,24.1,1012.2,Aveiro
2022-12-03,10.4,7.5,14.7,,,106,9.5,24.1,1007.8,Aveiro
2022-12-04,11.6,9.1,14.7,,,134,11.7,25.9,1008.3,Aveiro
2022-12-05,12.5,11.4,14.3,,,98,13.1,27.8,1008.1,Aveiro
2022-12-06,12.5,10.5,15,,,124,6.4,16.7,1015.1,Aveiro
2022-12-07,13.2,11.7,15.1,,,121,14.3,33.3,1009.9,Aveiro
2022-12-08,14.1,13.1,15.2,,,154,20.4,40.8,998.3,Aveiro
2022-12-09,13.6,12.1,15.5,,,91,13.3,35.2,998.6,Aveiro
2022-12-10,11.2,10,12.7,,,334,8.7,22.2,1011.8,Aveiro
2022-12-11,12.6,9.6,14.4,,,149,12.8,38.9,1005.4,Aveiro
