date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2022-02-06,14.1,9.8,18.9,,,50,13.9,33.3,1025.3,Albufeira
2022-02-07,15,11.7,19.5,,,62,15.8,44,1025.5,Albufeira
2022-02-08,14.6,11.2,18.1,,,71,20.2,46,1025.4,Albufeira
2022-02-09,14.4,12.5,17,,,72,19.4,39,1027.7,Albufeira
2022-02-10,13.8,10.3,16.3,,,39,11.5,28,1026.8,Albufeira
2022-02-11,16.2,12.8,19.2,,,352,8.6,24.1,1024.8,Albufeira
2022-02-12,14.6,10.4,17.7,,,90,8.6,24.1,1024.2,Albufeira
2022-02-13,14.2,11.6,17.3,,,324,12.6,46,1022,Albufeira
2022-02-14,13.5,9.4,17.4,,,330,11.4,31.5,1023.7,Albufeira
2022-02-15,12.1,6.9,16.1,,,251,9,24.1,1029.3,Albufeira
2022-02-16,13.5,7.6,20.1,,,308,11.6,31.5,1031,Albufeira
2022-02-17,14.5,11.3,17.2,,,293,10.1,22.2,1026.5,Albufeira
2022-02-18,14,8.8,19.4,,,314,9.1,25.9,1019.9,Albufeira
2022-02-19,14.4,9.8,18.9,,,346,15.2,37,1020.7,Albufeira
2022-02-20,15.5,11.6,19.4,,,53,16.8,37,1025.6,Albufeira
2022-02-21,15.6,11.1,21,,,46,11.4,25.9,1026.1,Albufeira
2022-02-22,17.9,10.9,22.1,,,61,16.7,39,1024.2,Albufeira
2022-02-23,17.1,14.4,20.5,,,74,17.5,41,1020.1,Albufeira
2022-02-24,16.1,14.7,18.2,,,79,12.8,31.5,1018.6,Albufeira
2022-02-25,16.3,13.6,19.8,,,75,13.4,37,1017.6,Albufeira
2022-02-26,15.2,12.5,19.2,0,,35,10.7,29.6,1017.3,Albufeira
2022-02-27,14.9,11.8,17.8,,,324,9.5,22.2,1020.5,Albufeira
2022-02-28,14.9,12.3,17.8,,,63,11.9,29.6,1025,Albufeira
2022-03-01,14.8,11.9,18.4,,,19,10.2,24.1,1025.9,Albufeira
2022-03-02,15.5,11.4,21.2,,,278,11.4,29.6,1024.3,Albufeira
2022-03-03,13.6,9.2,17.4,,,294,17.6,47,1021.6,Albufeira
2022-03-04,13.3,9.7,18.6,,,324,20.9,42,1021.4,Albufeira
2022-03-05,12,9.3,16,,,301,13.4,35,1017.1,Albufeira
2022-03-06,12.4,7.8,16.8,,,268,11.1,27.8,1012.4,Albufeira
2022-03-07,12.7,7.3,17.1,,,276,16.8,52,1014,Albufeira
2022-03-08,14.3,11.6,18,,,292,15.7,42,1019,Albufeira
2022-03-09,13.3,9.4,16.7,,,359,8.4,26,1020.6,Albufeira
2022-03-10,13.8,9,16.9,,,251,9.9,25.9,1020.4,Albufeira
2022-03-11,14.5,11.2,16.1,,,267,16.7,35.2,1017.2,Albufeira
2022-03-12,12.9,8.7,17,,,248,12.8,42,1018.5,Albufeira
2022-03-13,13.3,10.5,15.4,,,268,9.4,40,1015.1,Albufeira
2022-03-14,12.9,11.3,14.8,,,65,15.2,40,1005.8,Albufeira
2022-03-15,12,11.5,12.5,,,120,11.4,33,1008.4,Albufeira
2022-03-16,14.1,11.9,16.5,,,334,7,24.1,1012.7,Albufeira
2022-03-17,16.6,14.1,19.7,,,25,13.1,28,1017.6,Albufeira
2022-03-18,15.8,14,17.9,,,61,17.7,37,1020.2,Albufeira
2022-03-19,15.6,13.3,18.6,,,83,24.3,49,1018.8,Albufeira
2022-03-20,15.3,11.7,17.2,,,139,28.7,70,1013.4,Albufeira
2022-03-21,15.4,12.8,18.1,,,216,17.4,36,1016,Albufeira
2022-03-22,15.2,12.6,17.7,,,116,9.4,24.1,1018,Albufeira
2022-03-23,13.9,12.5,15.3,,,67,12.1,29.6,1011.9,Albufeira
2022-03-24,13.3,11.9,14,,,73,15.9,37,1010.8,Albufeira
2022-03-25,14.7,12.3,17.6,0,,60,19.5,42.6,1011.2,Albufeira
2022-03-26,14.7,11.5,17.4,,,73,14.3,35.2,1014.4,Albufeira
2022-03-27,,,,,,,,,,Albufeira
2022-03-28,16,14.3,17.5,,,90,31,63,1013.5,Albufeira
2022-03-29,16.1,14.8,18.1,,,6,14.1,33.3,1008.9,Albufeira
2022-03-30,15.5,12.1,20.1,,,303,21.8,50,1009.3,Albufeira
2022-03-31,15.6,13.4,20.5,0,,296,20.8,48.2,1012.3,Albufeira
2022-04-01,14.4,10.6,18.6,,,293,17.4,44,1016.1,Albufeira
2022-04-02,14.8,10.8,18.5,,,60,19.1,40.8,1015.5,Albufeira
2022-04-03,14.4,11.8,17.1,,,64,21.5,44.5,1010.5,Albufeira
2022-04-04,12.5,10.5,15.5,,,51,19.8,46.3,1006.6,Albufeira
2022-04-05,12.4,9.5,15.8,,,63,30,59.3,1008.6,Albufeira
2022-04-06,13.4,9.5,17.5,0,,285,10.7,31.5,1017.8,Albufeira
2022-04-07,14.2,10.7,17.7,0,,286,10,31.5,1023.6,Albufeira
2022-04-08,14.7,10.5,18.1,0,,293,16.8,48,1023.2,Albufeira
2022-04-09,14.8,10.6,18.5,0,,282,12,26,1019.9,Albufeira
2022-04-10,16.2,13,20.4,0,,108,13.7,31,1011.1,Albufeira
2022-04-11,16.1,14.6,18.9,2,,214,19.4,35.2,1007.8,Albufeira
2022-04-12,15.5,13.7,19,5.1,,258,19.8,42.6,1010.7,Albufeira
2022-04-13,15.9,11.2,22.4,0,,310,14.7,31.5,1015.2,Albufeira
2022-04-14,17.8,12.9,22.9,0,,308,12.8,27.8,1017.1,Albufeira
2022-04-15,20.1,17.2,25,0,,320,11.6,24,1019.4,Albufeira
2022-04-16,19.6,16.7,23.4,0,,356,10.1,24.1,1020.5,Albufeira
2022-04-17,21.6,18.9,23.6,,,296,10.3,28,1017,Albufeira
2022-04-18,18.5,15,24.9,0,,294,11.5,35.2,1014.4,Albufeira
2022-04-19,16.2,11.9,24.4,0,,322,21.6,48,1014.8,Albufeira
2022-04-20,15.4,11.5,21,0,,314,26,55.5,1014.2,Albufeira
2022-04-21,14.3,10.5,18.9,0,,282,23,48.2,1013.1,Albufeira
2022-04-22,14.3,12.6,16.6,4.1,,241,36.2,55.5,1003,Albufeira
2022-04-23,13.9,9.9,17.5,11.9,,270,22.8,67,1008.7,Albufeira
2022-04-24,14.1,10,17.7,0,,278,9.9,29.6,1014.1,Albufeira
2022-04-25,15.2,10.9,19.5,0,,270,12,32,1012.2,Albufeira
2022-04-26,15,10,19.1,0,,288,11.2,32,1013.5,Albufeira
2022-04-27,15.8,11.6,21.3,0,,286,15.8,38.9,1017.4,Albufeira
2022-04-28,16.9,12.9,21,0,,307,14.7,33.3,1019.2,Albufeira
2022-04-29,17.4,14.7,20.5,0,,71,15.5,40.8,1021.6,Albufeira
2022-04-30,18.3,15.6,21.7,,,54,11.6,28,1022.4,Albufeira
2022-05-01,20.4,15.4,27.6,,,287,14.6,40,1020.2,Albufeira
2022-05-02,16.6,13.6,23.7,0,,288,21.5,50,1015.9,Albufeira
2022-05-03,16.1,13.3,21.2,0,,288,14.9,35,1011.3,Albufeira
2022-05-04,16.7,12.9,20.2,15,,188,7.1,25.9,1014.6,Albufeira
2022-05-05,18,15,21.8,0,,114,11.2,25.9,1020.5,Albufeira
2022-05-06,21.1,14.8,28.7,0,,278,10.9,40,1020.7,Albufeira
2022-05-07,21,16.6,28,0,,268,11.4,32,1018.5,Albufeira
2022-05-08,20.4,17.9,23.8,0,,259,11.5,26,1017.7,Albufeira
2022-05-09,22.3,17.4,27.4,0,,80,12.6,29,1018,Albufeira
2022-05-10,22.2,18,27.3,0,,89,16.7,35.2,1019.5,Albufeira
2022-05-11,22.8,18.8,27.7,0,,89,14.9,37,1016.6,Albufeira
2022-05-12,20.9,19,24.4,0,,88,18.9,40.8,1016.6,Albufeira
2022-05-13,22.1,19,26.9,0,,84,13.6,33.3,1017.9,Albufeira
2022-05-14,20.3,18.8,24.6,0,,203,13.4,30,1015.6,Albufeira
2022-05-15,19.6,18.5,22.3,0,,241,16.2,33.3,1018.1,Albufeira
2022-05-16,19.6,16.3,22.6,0,,276,13,34,1020.7,Albufeira
2022-05-17,22.1,17.4,25.7,,,275,11.7,34,1019.3,Albufeira
2022-05-18,24,20.5,28.5,0,,268,10.2,27.8,1015.5,Albufeira
2022-05-19,24.2,19.2,29.4,0,,149,9.4,36,1014.8,Albufeira
2022-05-20,25.1,19.4,30,0,,83,23.1,59,1013.3,Albufeira
2022-05-21,21,18.5,26.3,0,,198,22.9,44,1015.1,Albufeira
2022-05-22,20,17.6,22.7,,,283,23.3,48,1016.3,Albufeira
2022-05-23,20.7,16.8,29.1,0,,287,13.4,37,1013.8,Albufeira
2022-05-24,20.6,14.8,27.8,0,,328,18.9,44.5,1014,Albufeira
2022-05-25,19.4,15.5,24.9,0,,308,14.7,38,1018.2,Albufeira
2022-05-26,22.3,16.1,26.9,0,,80,16.1,38.9,1019.1,Albufeira
2022-05-27,22.9,18.6,28.8,0,,90,17.1,46,1016.5,Albufeira
2022-05-28,19.6,17.8,24.6,0,,212,16.2,33.3,1013.5,Albufeira
2022-05-29,19.4,18.2,22.4,0,,245,16,31.5,1011.6,Albufeira
2022-05-30,19.8,17.9,22.8,0,,208,11.1,33.3,1012.2,Albufeira
2022-05-31,20.3,17.6,23.5,0,,197,11.2,33.3,1013.1,Albufeira
2022-06-01,20.4,19.2,23.2,0,,201,14.5,32,1015.3,Albufeira
2022-06-02,20.4,18.8,22.4,2,,227,12.5,,1015.2,Albufeira
2022-06-03,20,18,23.1,0,,242,14.3,,1015.5,Albufeira
2022-06-04,19.7,16.6,22.9,0.3,,270,15.5,,1017.8,Albufeira
2022-06-05,20.3,16.3,24.3,0,,274,13.2,,1020.5,Albufeira
2022-06-06,23.3,17.9,28.2,0,,296,11.6,,1019,Albufeira
2022-06-07,24.3,20,31.6,0,,280,16.1,,1018.2,Albufeira
2022-06-08,25.3,19.8,34,0,,312,17.7,,1018.2,Albufeira
2022-06-09,24.2,19.8,31.8,0,,281,12.5,,1016.1,Albufeira
2022-06-10,27.2,23.8,32.3,0,,85,12.5,,1015.1,Albufeira
2022-06-11,28.2,23.1,33.8,0,,84,15.2,,1014.5,Albufeira
2022-06-12,26.9,23.7,31.1,0,,102,22.3,,1014.3,Albufeira
2022-06-13,24.2,21.4,28.4,0,,135,16.2,,1014,Albufeira
2022-06-14,21.8,19.9,25.5,0,,259,12.6,28,1013.7,Albufeira
2022-06-15,22.8,20.2,31.1,0,,260,16.6,30,1014,Albufeira
2022-06-16,21,17.8,24.8,0.3,,270,17.4,40.8,1016.7,Albufeira
2022-06-17,21.9,18.6,25.6,0,,274,16.4,38.9,1016.7,Albufeira
2022-06-18,21.1,18.4,24.6,0,,275,23.3,51,1015.3,Albufeira
2022-06-19,20.9,19.4,24.5,0,,264,22.3,44.5,1013.3,Albufeira
2022-06-20,20.7,16.6,26.6,0,,301,19.6,48.2,1014.1,Albufeira
2022-06-21,19,15.3,24.5,0,,280,23.3,51.8,1014.1,Albufeira
2022-06-22,19.4,16.9,23.1,0,,255,19.3,40.8,1014.9,Albufeira
2022-06-23,19.4,16.2,22.8,0,,267,14.6,38.9,1016.8,Albufeira
2022-06-24,20.4,16.5,23.6,0,,281,19.1,46.3,1017.8,Albufeira
2022-06-25,20.8,16.3,27.9,0,,286,17.6,44.5,1014.6,Albufeira
2022-06-26,20.4,15.6,27.7,0,,316,20.8,46.3,1014.2,Albufeira
2022-06-27,21.9,15.5,30.4,0,,322,19.7,40.8,1017.4,Albufeira
2022-06-28,21.5,17.2,27.4,0,,271,13,33.3,1017.4,Albufeira
2022-06-29,22.9,16.6,30,0,,286,17.2,43,1015.1,Albufeira
2022-06-30,21.3,15.9,29.7,0,,297,15.5,36,1013.8,Albufeira
2022-07-01,22.6,17.9,27.2,0,,271,10.4,31.5,1013.4,Albufeira
2022-07-02,23.4,20.5,26.9,0,,104,14.7,40.8,1015.5,Albufeira
2022-07-03,19.9,17.9,23.3,0,,241,15.9,35.2,1018.3,Albufeira
2022-07-04,19.4,16,22.3,0,,260,13.6,35.2,1018.1,Albufeira
2022-07-05,21.5,18.2,24.4,0,,234,12.2,37,1017,Albufeira
2022-07-06,20.7,18.6,24.8,0,,185,11.6,29.6,1019.3,Albufeira
2022-07-07,23.9,20,28.3,0,,256,12,26,1019.2,Albufeira
2022-07-08,26.4,20.8,33.2,0,,125,14.3,33,1018.9,Albufeira
2022-07-09,28.3,22.8,34.3,0,,72,12.2,31.5,1018.2,Albufeira
2022-07-10,27.8,22.8,32.5,0,,277,9.3,30,1015.1,Albufeira
2022-07-11,28,23.6,33.3,0,,88,12.8,35.2,1011.1,Albufeira
2022-07-12,28.5,26.3,32.6,0,,94,27.6,59,1012.9,Albufeira
2022-07-13,29.1,26.2,32.8,0,,96,22.1,50,1015.8,Albufeira
2022-07-14,28.7,24.9,33,0,,89,16.4,37,1015.2,Albufeira
2022-07-15,27.2,26.3,29.5,0,,106,17.4,40,1012.7,Albufeira
2022-07-16,26.2,23.7,29.3,0,,94,13.4,37,1013.5,Albufeira
2022-07-17,24.4,23,27.4,0,,112,15.2,41,1014.9,Albufeira
2022-07-18,24.7,22.8,27.3,0,,234,14.7,40,1016.3,Albufeira
2022-07-19,24.4,19.2,30,0,,279,12,33.3,1017.2,Albufeira
2022-07-20,27.1,21.6,33.2,0,,284,12.4,29.6,1015.7,Albufeira
2022-07-21,26.1,23.1,33.3,0,,243,12.5,30,1016,Albufeira
2022-07-22,27.3,23.2,30.9,0,,280,10.9,29.6,1015.4,Albufeira
2022-07-23,28,24,33,0,,279,9.2,31.5,1015.5,Albufeira
2022-07-24,29,23.8,34.9,0,,248,8.7,29.6,1015.9,Albufeira
2022-07-25,31.5,28.6,37.3,0,,296,12.4,36,1016,Albufeira
2022-07-26,28.9,24.9,37.7,0,,306,19.7,42.6,1015.7,Albufeira
2022-07-27,23.7,18.8,33.3,0,,281,19.2,41,1014.5,Albufeira
2022-07-28,26.6,22.6,35.1,0,,293,12.9,37,1012.7,Albufeira
2022-07-29,25.2,22.4,34.7,0,,284,12.8,29.6,1013.3,Albufeira
2022-07-30,25.5,23.5,27.2,0,,214,7.7,24.1,1014.2,Albufeira
2022-07-31,26.2,21.4,30.9,0,,126,10.4,29.6,1014.9,Albufeira
2022-08-01,26.4,23.2,29.7,0,,210,11,25.9,1014.3,Albufeira
2022-08-02,25.1,22,30.4,0,,120,10.3,27.8,1013.6,Albufeira
2022-08-03,24.1,19.4,27.7,0,,254,9.2,25.9,1012,Albufeira
2022-08-04,24.4,21.9,27.8,0,,166,10.7,26,1012.3,Albufeira
2022-08-05,24.3,21,26.7,0,,243,10.1,27.8,1013.9,Albufeira
2022-08-06,23.4,19.7,26.5,0,,178,13.4,30,1015.4,Albufeira
2022-08-07,21.8,18.7,25.2,0,,272,17.4,40,1015.3,Albufeira
2022-08-08,21.3,18,25,0,,268,16.8,33,1015.5,Albufeira
2022-08-09,21.7,19,24.6,0,,267,10.5,27.8,1014.9,Albufeira
2022-08-10,21.5,19.2,23.1,0,,244,12.9,31.5,1014.3,Albufeira
2022-08-11,21.2,16.6,25.1,0,,278,13,33.3,1014.7,Albufeira
2022-08-12,23.7,19,27.4,0,,295,8.6,27.8,1013.6,Albufeira
2022-08-13,25.2,23,28.4,0,,293,12.5,45,1012.4,Albufeira
2022-08-14,23.3,17.6,30.7,0,,298,16.9,44.5,1012.7,Albufeira
2022-08-15,21.3,17.5,28.1,0,,273,19.9,47,1012.6,Albufeira
2022-08-16,22.3,18,29.8,0,,284,16.7,43,1012.4,Albufeira
2022-08-17,22.9,18.7,30.1,0,,319,20.4,38.9,1013.3,Albufeira
2022-08-18,23.6,17.2,28.5,0,,295,12,31.5,1014.1,Albufeira
2022-08-19,26.1,19.2,33.6,0,,81,13.7,37,1014.7,Albufeira
2022-08-20,26.6,21.9,31.9,0,,338,10.4,29.6,1016.4,Albufeira
2022-08-21,26.4,19.7,36.6,0,,282,11,33.3,1016.1,Albufeira
2022-08-22,23.8,21,35.8,0,,250,10.5,27.8,1012.3,Albufeira
2022-08-23,22,19.8,25.2,0,,117,15.1,34,1011.9,Albufeira
2022-08-24,19.9,18.6,23.3,0,,155,9.1,25.9,1013.5,Albufeira
2022-08-25,21.1,18.3,24.2,0,,246,9.8,29.6,1015.4,Albufeira
2022-08-26,22.9,18.9,26.7,0,,274,10.1,27.8,1012.5,Albufeira
2022-08-27,21.1,16.7,26.2,0,,201,7.1,25.9,1010.3,Albufeira
2022-08-28,20.2,18.7,22.7,0,,196,11.6,29.6,1010.9,Albufeira
2022-08-29,20.6,17.2,24.2,0,,278,13.6,33.3,1014.6,Albufeira
2022-08-30,21.1,18.2,24.6,0,,292,10.7,33.3,1017.9,Albufeira
2022-08-31,21.8,17.3,25.6,0,,294,11.3,36,1018.3,Albufeira
2022-09-01,23.5,19.1,27.9,0,,278,10.4,29.6,1015.9,Albufeira
2022-09-02,22.8,18.4,28.9,0,,292,17,40.8,1015.8,Albufeira
2022-09-03,20.5,16.9,27.6,0,,276,20.1,44,1015.8,Albufeira
2022-09-04,20.1,16.8,25.6,0,,269,17,44,1018.4,Albufeira
2022-09-05,20.5,17,24.2,0,,263,13.9,37,1020.9,Albufeira
2022-09-06,21.8,18.1,26.9,0,,266,13.6,35.2,1019.9,Albufeira
2022-09-07,21.9,18.9,27.8,0,,273,16.4,46,1017.9,Albufeira
2022-09-08,22.2,18.8,27,0,,276,14.3,46,1017.4,Albufeira
2022-09-09,23.1,20.6,26.5,0,,275,11.1,29.6,1017.9,Albufeira
2022-09-10,23.4,21.7,27,0,,267,8.3,25.9,1016.4,Albufeira
2022-09-11,22.1,19.8,27,0,,148,9.2,24.1,1013.1,Albufeira
2022-09-12,20.3,18.7,23.2,2,,147,15.6,34,1009,Albufeira
2022-09-13,21.1,19.5,24.7,2,,210,16.1,31.5,1009,Albufeira
2022-09-14,20.7,18.9,24.4,0,,216,11.8,29.6,1012.2,Albufeira
2022-09-15,20.4,18.1,24.7,0,,265,11.2,31.5,1015.5,Albufeira
2022-09-16,21.1,17.9,24.9,0,,275,11.7,34,1014.4,Albufeira
2022-09-17,21.9,19,24.5,0,,253,8.9,24.1,1010.8,Albufeira
2022-09-18,24.4,21,29.6,0,,91,16.6,46,1010.1,Albufeira
2022-09-19,22.9,21.1,26.1,0,,112,18.9,42.6,1013.8,Albufeira
2022-09-20,22.4,20,26.3,0,,270,10.1,27.8,1016.2,Albufeira
2022-09-21,22.3,20.6,25.6,4.1,,111,11,32,1016.5,Albufeira
2022-09-22,21.9,20,25.1,0,,247,8.1,24.1,1017.2,Albufeira
2022-09-23,22.6,19.7,25.2,0,,284,7.2,24.1,1016.7,Albufeira
2022-09-24,22.4,17.5,28.7,0,,321,14.1,38.9,1014.4,Albufeira
2022-09-25,20.1,15.2,26.2,0,,294,15.8,42.6,1011.5,Albufeira
2022-09-26,19.7,15.2,23.7,0,,265,12.2,33.3,1014,Albufeira
2022-09-27,20.6,16.6,24.4,0,,282,13.8,40.8,1018.4,Albufeira
2022-09-28,20.3,15.7,28.2,0,,302,17.2,42.6,1017.4,Albufeira
2022-09-29,19.1,16.1,23.5,0.4,,281,20.1,46.3,1014.6,Albufeira
2022-09-30,18.5,15,22,0,,296,12.9,29.6,1015.6,Albufeira
2022-10-01,21.1,16,27,0,,61,14.2,40,1021.3,Albufeira
2022-10-02,22.5,19,26,0,,66,19.5,43,1019.8,Albufeira
2022-10-03,21.2,18,24,0,,93,12.2,29,1020.1,Albufeira
2022-10-04,21,18,26,0,,265,6.7,27.8,1019.7,Albufeira
2022-10-05,21.5,18,25,0,,225,9.6,24.1,1019.5,Albufeira
2022-10-06,22.5,19,26,0,,48,11.3,36,1020.8,Albufeira
2022-10-07,21.9,20,24,0,,5,12.6,24.1,1017.9,Albufeira
2022-10-08,21.8,18,25,0,,323,11.5,24.1,1014.8,Albufeira
2022-10-09,21.7,19,25,0,,174,11.6,25.9,1015.1,Albufeira
2022-10-10,20.5,18,23,0.3,,283,11.7,27.8,1016.8,Albufeira
2022-10-11,20.2,17,24,2.8,,39,10.4,29.6,1016.3,Albufeira
2022-10-12,20.4,17,23,0,,263,8.4,22.2,1018.4,Albufeira
2022-10-13,21.6,19,26,0,,29,11.1,26,1021.9,Albufeira
2022-10-14,21.6,17,26,0,,359,12.1,25.9,1020.2,Albufeira
2022-10-15,21.1,19,24,0,,137,8.8,24.1,1015.8,Albufeira
2022-10-16,20.3,17,25,3.3,,78,11,29.6,1014.5,Albufeira
2022-10-17,21.1,19,24,0,,83,10.5,25.9,1017.8,Albufeira
2022-10-18,21.3,19,24,0,,131,8.7,20.4,1020.3,Albufeira
2022-10-19,20.9,20,22,2.3,,196,14,29.6,1017.4,Albufeira
2022-10-20,19.8,17,21,48,,210,19.7,57,1014,Albufeira
2022-10-21,20.2,18,22,3.8,,218,10.9,31.5,1016,Albufeira
2022-10-22,20.7,20,23,10,,185,12.5,31.5,1014.4,Albufeira
2022-10-23,19.9,19,21,4.3,,229,13.3,34,1016.2,Albufeira
2022-10-24,19.9,18,23,1.1,,72,10.9,26,1016.9,Albufeira
2022-10-25,20,18,22,0,,238,8.1,24,1015.7,Albufeira
2022-10-26,21.4,19,24,0.4,,73,13,40,1016.1,Albufeira
2022-10-27,20.2,18,24,0,,72,6.7,20.4,1019.2,Albufeira
2022-10-28,20.5,18,23,0,,68,12.6,32,1020.3,Albufeira
2022-10-29,20.7,18.9,23,0,,79,11.7,25.9,1017.9,Albufeira
2022-10-30,20.4,18,23,0,,67,8.3,26,1017.6,Albufeira
2022-10-31,19.9,17,21,0.4,,41,6.9,20.4,1017.9,Albufeira
2022-11-01,19,15,22,0,,358,8.2,22.2,1022.3,Albufeira
2022-11-02,17.7,14,21,0,,313,8.7,24.1,1022.1,Albufeira
2022-11-03,17.2,13,20,0,,281,10.4,25.9,1022.1,Albufeira
2022-11-04,19.9,19,22,0.2,,280,11.1,27.8,1021.5,Albufeira
2022-11-05,17.6,14,20,0,,330,8.3,20.4,1020.7,Albufeira
2022-11-06,16,10,21,0,,340,8.8,22.2,1020,Albufeira
2022-11-07,17.7,13,21,0,,300,8.3,20.4,1019,Albufeira
2022-11-08,19.6,17,22,0.7,,243,10.6,27.8,1017.8,Albufeira
2022-11-09,18.8,16,21,3.9,,316,7.4,21,1019.7,Albufeira
2022-11-10,18.4,16,22,0,,39,11.6,29.6,1021,Albufeira
2022-11-11,18.8,16,23,0,,57,16.5,37,1018.2,Albufeira
2022-11-12,18.1,16,21,0,,54,11.3,33.3,1017.6,Albufeira
2022-11-13,17.5,15,21,0,,30,8,20.4,1019.4,Albufeira
2022-11-14,17.5,14,21,0.6,,315,9.3,27.8,1020.4,Albufeira
2022-11-15,19.5,18,21,2.4,,244,21.9,42.6,1017.8,Albufeira
2022-11-16,18.8,18,20,1.7,,258,20,40.8,1015.8,Albufeira
2022-11-17,19,17,21,0.5,,258,20.6,46.3,1015.6,Albufeira
2022-11-18,16.3,12.9,19,8.4,,307,16.1,42.6,1019.1,Albufeira
2022-11-19,14.2,10,19,0,,300,14.6,35.2,1025,Albufeira
2022-11-20,14.6,10,18,0,,298,10.5,24.1,1026.8,Albufeira
2022-11-21,16.3,13,19,1.4,,279,15.2,46.3,1023.2,Albufeira
2022-11-22,16.2,13,19,0,,279,12.3,40,1022.2,Albufeira
2022-11-23,18.2,17,20,0,,260,16.4,33.3,1020.5,Albufeira
2022-11-24,17.3,13,20,0,,274,8.4,20.4,1020.1,Albufeira
2022-11-25,16.2,12,21,0,,343,7.2,20.4,1024.7,Albufeira
2022-11-26,16.3,13,20,0,,49,14.3,36,1026,Albufeira
2022-11-27,15.3,12,19,0,,4,10.2,19,1024.1,Albufeira
2022-11-28,15.1,11,19,0,,335,13.5,29.6,1025.4,Albufeira
2022-11-29,13.3,9,19,0,,359,9.8,23,1021.6,Albufeira
2022-11-30,12,6,16,6.8,,9,8.4,24.1,1016,Albufeira
2022-12-01,13.7,11,16,11.2,,40,18.7,40.8,1011.3,Albufeira
2022-12-02,12.5,10,15,0,,45,11.1,27.8,1010.1,Albufeira
2022-12-03,14,12,16,7.6,,54,11.8,27.8,1006.7,Albufeira
2022-12-04,13.4,10,17,4.8,,54,13.2,35.2,1007.9,Albufeira
2022-12-05,15,13,17,34.6,,167,16.5,42.6,1006.4,Albufeira
2022-12-06,14,11,17,0,,1,6.5,18.5,1014.9,Albufeira
2022-12-07,15.9,14,18,35.3,,83,18.7,40.8,1009.7,Albufeira
2022-12-08,16.8,15,18,28.8,,216,17.6,58,1001.8,Albufeira
2022-12-09,17.5,16,19,13.7,,242,27.1,54,1002.1,Albufeira
2022-12-10,15.5,13,17,1.6,,259,10.1,25.9,1012.7,Albufeira
2022-12-11,18.3,16,19,9.4,,236,28.3,66,1009.7,Albufeira
2022-12-12,18.7,18,20,4.2,,221,19.5,42.6,1012.5,Albufeira
